Timestep: 500000
N: 8
star 0 6.9634e+08
1334.756183, 26392.238331, 40.999094
1326.491335, 26494.820313, 40.989536
1318.132465, 26597.621942, 40.979205
1309.679235, 26700.643253, 40.968099
1301.131307, 26803.884280, 40.956216
1292.488342, 26907.345055, 40.943553
1283.750000, 27011.025613, 40.930108
1274.915945, 27114.925985, 40.915878
1265.985836, 27219.046202, 40.900862
1256.959334, 27323.386296, 40.885058
1247.836101, 27427.946297, 40.868461
1238.615798, 27532.726234, 40.851072
1229.298084, 27637.726136, 40.832886
1219.882622, 27742.946032, 40.813903
1210.369070, 27848.385950, 40.794119
1200.757090, 27954.045916, 40.773533
1191.046342, 28059.925957, 40.752141
1181.236486, 28166.026100, 40.729943
1171.327182, 28272.346368, 40.706934
1161.318091, 28378.886787, 40.683114
1151.208871, 28485.647381, 40.658480
1140.999184, 28592.628173, 40.633030
1130.688689, 28699.829186, 40.606761
1120.277045, 28807.250441, 40.579671
1109.763912, 28914.891961, 40.551758
1099.148951, 29022.753767, 40.523019
1088.431819, 29130.835877, 40.493453
1077.612176, 29239.138313, 40.463057
1066.689683, 29347.661093, 40.431828
1055.663997, 29456.404235, 40.399765
1044.534779, 29565.367757, 40.366865
1033.301686, 29674.551676, 40.333126
1021.964379, 29783.956009, 40.298546
1010.522516, 29893.580771, 40.263123
998.975756, 30003.425977, 40.226853
987.323757, 30113.491643, 40.189735
975.566179, 30223.777782, 40.151768
963.702679, 30334.284407, 40.112947
951.732917, 30445.011532, 40.073272
939.656552, 30555.959167, 40.032740
927.473240, 30667.127325, 39.991348
915.182642, 30778.516017, 39.949095
902.784415, 30890.125252, 39.905978
890.278217, 31001.955041, 39.861995
877.663708, 31114.005391, 39.817144
864.940544, 31226.276312, 39.771422
852.108384, 31338.767811, 39.724828
839.166886, 31451.479895, 39.677358
826.115708, 31564.412571, 39.629011
812.954508, 31677.565844, 39.579785
799.682945, 31790.939720, 39.529678
786.300675, 31904.534204, 39.478686
772.807356, 32018.349298, 39.426808
759.202647, 32132.385007, 39.374042
745.486206, 32246.641332, 39.320386
731.657689, 32361.118278, 39.265836
717.716754, 32475.815843, 39.210392
703.663060, 32590.734031, 39.154051
689.496264, 32705.872840, 39.096810
675.216022, 32821.232270, 39.038667
660.821994, 32936.812320, 38.979621
646.313836, 33052.612989, 38.919668
631.691205, 33168.634274, 38.858807
616.953760, 33284.876173, 38.797036
602.101157, 33401.338681, 38.734352
587.133054, 33518.021795, 38.670754
572.049109, 33634.925510, 38.606238
556.848978, 33752.049820, 38.540803
541.532318, 33869.394720, 38.474446
526.098788, 33986.960203, 38.407166
